category,latitude,longitude
4,-66.4453125,56.25
5,-66.4453125,57.3046875
5,-66.4453125,58.359375
5,-66.4453125,59.4140625
5,-66.4453125,60.46875
6,-66.4453125,61.5234375
6,-66.4453125,62.578125
6,-66.4453125,63.6328125
6,-66.4453125,64.6875
6,-66.4453125,65.7421875
6,-66.4453125,66.796875
6,-66.4453125,67.8515625
6,-66.4453125,68.90625
6,-66.4453125,69.9609375
6,-66.4453125,71.015625
6,-66.4453125,72.0703125
6,-66.4453125,73.125
6,-66.4453125,74.1796875
6,-66.4453125,75.234375
6,-66.4453125,76.2890625
6,-66.4453125,77.34375
6,-66.4453125,78.3984375
6,-66.4453125,79.453125
6,-66.4453125,80.5078125
6,-66.4453125,81.5625
6,-66.4453125,82.6171875
6,-66.4453125,83.671875
6,-66.4453125,84.7265625
6,-66.4453125,85.78125
6,-66.4453125,86.8359375
6,-66.4453125,87.890625
6,-66.4453125,88.9453125
5,-66.4453125,90.0
5,-66.4453125,91.0546875
5,-66.4453125,92.109375
5,-66.4453125,93.1640625
5,-66.4453125,94.21875
5,-66.4453125,95.2734375
4,-66.4453125,96.328125
4,-66.4453125,97.3828125
4,-66.4453125,98.4375
4,-66.4453125,99.4921875
3,-66.4453125,100.546875
3,-66.4453125,101.6015625
3,-66.4453125,102.65625
3,-66.4453125,103.7109375
3,-66.4453125,134.296875
3,-66.4453125,135.3515625
3,-66.4453125,136.40625
4,-66.4453125,137.4609375
4,-66.4453125,138.515625
4,-66.4453125,139.5703125
5,-66.4453125,140.625
5,-66.4453125,141.6796875
6,-66.4453125,142.734375
6,-66.4453125,143.7890625
7,-66.4453125,144.84375
7,-66.4453125,145.8984375
8,-66.4453125,146.953125
8,-66.4453125,148.0078125
9,-66.4453125,149.0625
9,-66.4453125,150.1171875
10,-66.4453125,151.171875
11,-66.4453125,152.2265625
11,-66.4453125,153.28125
12,-66.4453125,154.3359375
13,-66.4453125,155.390625
13,-66.4453125,156.4453125
14,-66.4453125,157.5
15,-66.4453125,158.5546875
15,-66.4453125,159.609375
16,-66.4453125,160.6640625
17,-66.4453125,161.71875
18,-66.4453125,162.7734375
18,-66.4453125,163.828125
19,-66.4453125,164.8828125
20,-66.4453125,165.9375
20,-66.4453125,166.9921875
21,-66.4453125,168.046875
22,-66.4453125,169.1015625
23,-66.4453125,170.15625
23,-66.4453125,171.2109375
24,-66.4453125,172.265625
24,-66.4453125,173.3203125
25,-66.4453125,174.375
26,-66.4453125,175.4296875
26,-66.4453125,176.484375
27,-66.4453125,177.5390625
27,-66.4453125,178.59375
30,-66.09375,-180.0
31,-66.09375,-178.9453125
31,-66.09375,-177.890625
32,-66.09375,-176.8359375
32,-66.09375,-175.78125
32,-66.09375,-174.7265625
32,-66.09375,-173.671875
33,-66.09375,-172.6171875
33,-66.09375,-171.5625
33,-66.09375,-170.5078125
32,-66.09375,-169.453125
32,-66.09375,-168.3984375
32,-66.09375,-167.34375
32,-66.09375,-166.2890625
32,-66.09375,-165.234375
31,-66.09375,-164.1796875
31,-66.09375,-163.125
30,-66.09375,-162.0703125
30,-66.09375,-161.015625
29,-66.09375,-159.9609375
28,-66.09375,-158.90625
27,-66.09375,-157.8515625
26,-66.09375,-156.796875
25,-66.09375,-155.7421875
25,-66.09375,-154.6875
24,-66.09375,-153.6328125
23,-66.09375,-152.578125
22,-66.09375,-151.5234375
21,-66.09375,-150.46875
20,-66.09375,-149.4140625
19,-66.09375,-148.359375
19,-66.09375,-147.3046875
18,-66.09375,-146.25
17,-66.09375,-145.1953125
16,-66.09375,-144.140625
15,-66.09375,-143.0859375
14,-66.09375,-142.03125
13,-66.09375,-140.9765625
12,-66.09375,-139.921875
11,-66.09375,-138.8671875
10,-66.09375,-137.8125
9,-66.09375,-136.7578125
9,-66.09375,-135.703125
8,-66.09375,-134.6484375
7,-66.09375,-133.59375
6,-66.09375,-132.5390625
6,-66.09375,-131.484375
5,-66.09375,-130.4296875
4,-66.09375,-129.375
4,-66.09375,-128.3203125
3,-66.09375,-127.265625
3,-66.09375,-126.2109375
3,-66.09375,-125.15625
3,-66.09375,45.703125
3,-66.09375,46.7578125
3,-66.09375,47.8125
3,-66.09375,48.8671875
3,-66.09375,49.921875
3,-66.09375,50.9765625
4,-66.09375,52.03125
4,-66.09375,53.0859375
4,-66.09375,54.140625
4,-66.09375,55.1953125
4,-66.09375,56.25
5,-66.09375,57.3046875
5,-66.09375,58.359375
5,-66.09375,59.4140625
5,-66.09375,60.46875
5,-66.09375,61.5234375
6,-66.09375,62.578125
6,-66.09375,63.6328125
6,-66.09375,64.6875
6,-66.09375,65.7421875
6,-66.09375,66.796875
6,-66.09375,67.8515625
6,-66.09375,68.90625
6,-66.09375,69.9609375
7,-66.09375,71.015625
7,-66.09375,72.0703125
7,-66.09375,73.125
7,-66.09375,74.1796875
7,-66.09375,75.234375
7,-66.09375,76.2890625
7,-66.09375,77.34375
7,-66.09375,78.3984375
7,-66.09375,79.453125
7,-66.09375,80.5078125
7,-66.09375,81.5625
7,-66.09375,82.6171875
7,-66.09375,83.671875
7,-66.09375,84.7265625
7,-66.09375,85.78125
7,-66.09375,86.8359375
7,-66.09375,87.890625
6,-66.09375,88.9453125
6,-66.09375,90.0
6,-66.09375,91.0546875
6,-66.09375,92.109375
6,-66.09375,93.1640625
6,-66.09375,94.21875
5,-66.09375,95.2734375
5,-66.09375,96.328125
5,-66.09375,97.3828125
5,-66.09375,98.4375
4,-66.09375,99.4921875
4,-66.09375,100.546875
4,-66.09375,101.6015625
3,-66.09375,102.65625
3,-66.09375,103.7109375
3,-66.09375,104.765625
3,-66.09375,105.8203125
3,-66.09375,132.1875
3,-66.09375,133.2421875
3,-66.09375,134.296875
3,-66.09375,135.3515625
4,-66.09375,136.40625
4,-66.09375,137.4609375
5,-66.09375,138.515625
5,-66.09375,139.5703125
5,-66.09375,140.625
6,-66.09375,141.6796875
7,-66.09375,142.734375
7,-66.09375,143.7890625
8,-66.09375,144.84375
8,-66.09375,145.8984375
9,-66.09375,146.953125
9,-66.09375,148.0078125
10,-66.09375,149.0625
11,-66.09375,150.1171875
11,-66.09375,151.171875
12,-66.09375,152.2265625
13,-66.09375,153.28125
13,-66.09375,154.3359375
14,-66.09375,155.390625
15,-66.09375,156.4453125
16,-66.09375,157.5
16,-66.09375,158.5546875
17,-66.09375,159.609375
18,-66.09375,160.6640625
19,-66.09375,161.71875
20,-66.09375,162.7734375
20,-66.09375,163.828125
21,-66.09375,164.8828125
22,-66.09375,165.9375
23,-66.09375,166.9921875
24,-66.09375,168.046875
24,-66.09375,169.1015625
25,-66.09375,170.15625
26,-66.09375,171.2109375
27,-66.09375,172.265625
27,-66.09375,173.3203125
28,-66.09375,174.375
29,-66.09375,175.4296875
29,-66.09375,176.484375
29,-66.09375,177.5390625
30,-66.09375,178.59375
32,-65.7421875,-180.0
32,-65.7421875,-178.9453125
33,-65.7421875,-177.890625
33,-65.7421875,-176.8359375
33,-65.7421875,-175.78125
33,-65.7421875,-174.7265625
34,-65.7421875,-173.671875
34,-65.7421875,-172.6171875
34,-65.7421875,-171.5625
34,-65.7421875,-170.5078125
33,-65.7421875,-169.453125
33,-65.7421875,-168.3984375
33,-65.7421875,-167.34375
33,-65.7421875,-166.2890625
32,-65.7421875,-165.234375
32,-65.7421875,-164.1796875
31,-65.7421875,-163.125
30,-65.7421875,-162.0703125
30,-65.7421875,-161.015625
29,-65.7421875,-159.9609375
28,-65.7421875,-158.90625
27,-65.7421875,-157.8515625
26,-65.7421875,-156.796875
25,-65.7421875,-155.7421875
24,-65.7421875,-154.6875
23,-65.7421875,-153.6328125
22,-65.7421875,-152.578125
21,-65.7421875,-151.5234375
20,-65.7421875,-150.46875
19,-65.7421875,-149.4140625
18,-65.7421875,-148.359375
17,-65.7421875,-147.3046875
16,-65.7421875,-146.25
15,-65.7421875,-145.1953125
14,-65.7421875,-144.140625
13,-65.7421875,-143.0859375
12,-65.7421875,-142.03125
11,-65.7421875,-140.9765625
10,-65.7421875,-139.921875
10,-65.7421875,-138.8671875
9,-65.7421875,-137.8125
8,-65.7421875,-136.7578125
7,-65.7421875,-135.703125
6,-65.7421875,-134.6484375
5,-65.7421875,-133.59375
5,-65.7421875,-132.5390625
4,-65.7421875,-131.484375
4,-65.7421875,-130.4296875
3,-65.7421875,-129.375
3,-65.7421875,-128.3203125
3,-65.7421875,47.8125
3,-65.7421875,48.8671875
3,-65.7421875,49.921875
3,-65.7421875,50.9765625
3,-65.7421875,52.03125
3,-65.7421875,53.0859375
4,-65.7421875,54.140625
4,-65.7421875,55.1953125
4,-65.7421875,56.25
4,-65.7421875,57.3046875
4,-65.7421875,58.359375
5,-65.7421875,59.4140625
5,-65.7421875,60.46875
5,-65.7421875,61.5234375
5,-65.7421875,62.578125
5,-65.7421875,63.6328125
6,-65.7421875,64.6875
6,-65.7421875,65.7421875
6,-65.7421875,66.796875
6,-65.7421875,67.8515625
6,-65.7421875,68.90625
6,-65.7421875,69.9609375
6,-65.7421875,71.015625
7,-65.7421875,72.0703125
7,-65.7421875,73.125
7,-65.7421875,74.1796875
7,-65.7421875,75.234375
7,-65.7421875,76.2890625
7,-65.7421875,77.34375
7,-65.7421875,78.3984375
7,-65.7421875,79.453125
7,-65.7421875,80.5078125
7,-65.7421875,81.5625
7,-65.7421875,82.6171875
7,-65.7421875,83.671875
7,-65.7421875,84.7265625
7,-65.7421875,85.78125
7,-65.7421875,86.8359375
7,-65.7421875,87.890625
7,-65.7421875,88.9453125
7,-65.7421875,90.0
7,-65.7421875,91.0546875
7,-65.7421875,92.109375
6,-65.7421875,93.1640625
6,-65.7421875,94.21875
6,-65.7421875,95.2734375
6,-65.7421875,96.328125
6,-65.7421875,97.3828125
5,-65.7421875,98.4375
5,-65.7421875,99.4921875
5,-65.7421875,100.546875
4,-65.7421875,101.6015625
4,-65.7421875,102.65625
4,-65.7421875,103.7109375
4,-65.7421875,104.765625
3,-65.7421875,105.8203125
3,-65.7421875,106.875
3,-65.7421875,107.9296875
3,-65.7421875,108.984375
3,-65.7421875,110.0390625
3,-65.7421875,127.96875
3,-65.7421875,129.0234375
3,-65.7421875,130.078125
3,-65.7421875,131.1328125
4,-65.7421875,132.1875
4,-65.7421875,133.2421875
4,-65.7421875,134.296875
4,-65.7421875,135.3515625
5,-65.7421875,136.40625
5,-65.7421875,137.4609375
6,-65.7421875,138.515625
6,-65.7421875,139.5703125
7,-65.7421875,140.625
7,-65.7421875,141.6796875
8,-65.7421875,142.734375
8,-65.7421875,143.7890625
9,-65.7421875,144.84375
9,-65.7421875,145.8984375
10,-65.7421875,146.953125
10,-65.7421875,148.0078125
11,-65.7421875,149.0625
12,-65.7421875,150.1171875
13,-65.7421875,151.171875
13,-65.7421875,152.2265625
14,-65.7421875,153.28125
15,-65.7421875,154.3359375
16,-65.7421875,155.390625
16,-65.7421875,156.4453125
17,-65.7421875,157.5
18,-65.7421875,158.5546875
19,-65.7421875,159.609375
20,-65.7421875,160.6640625
20,-65.7421875,161.71875
21,-65.7421875,162.7734375
22,-65.7421875,163.828125
23,-65.7421875,164.8828125
24,-65.7421875,165.9375
25,-65.7421875,166.9921875
25,-65.7421875,168.046875
26,-65.7421875,169.1015625
27,-65.7421875,170.15625
28,-65.7421875,171.2109375
28,-65.7421875,172.265625
29,-65.7421875,173.3203125
30,-65.7421875,174.375
30,-65.7421875,175.4296875
31,-65.7421875,176.484375
31,-65.7421875,177.5390625
32,-65.7421875,178.59375
32,-65.390625,-180.0
33,-65.390625,-178.9453125
33,-65.390625,-177.890625
33,-65.390625,-176.8359375
33,-65.390625,-175.78125
34,-65.390625,-174.7265625
34,-65.390625,-173.671875
34,-65.390625,-172.6171875
34,-65.390625,-171.5625
33,-65.390625,-170.5078125
33,-65.390625,-169.453125
33,-65.390625,-168.3984375
32,-65.390625,-167.34375
32,-65.390625,-166.2890625
31,-65.390625,-165.234375
31,-65.390625,-164.1796875
30,-65.390625,-163.125
29,-65.390625,-162.0703125
28,-65.390625,-161.015625
27,-65.390625,-159.9609375
26,-65.390625,-158.90625
25,-65.390625,-157.8515625
24,-65.390625,-156.796875
23,-65.390625,-155.7421875
22,-65.390625,-154.6875
21,-65.390625,-153.6328125
20,-65.390625,-152.578125
19,-65.390625,-151.5234375
18,-65.390625,-150.46875
17,-65.390625,-149.4140625
16,-65.390625,-148.359375
15,-65.390625,-147.3046875
15,-65.390625,-146.25
14,-65.390625,-145.1953125
13,-65.390625,-144.140625
12,-65.390625,-143.0859375
11,-65.390625,-142.03125
10,-65.390625,-140.9765625
9,-65.390625,-139.921875
8,-65.390625,-138.8671875
7,-65.390625,-137.8125
6,-65.390625,-136.7578125
6,-65.390625,-135.703125
5,-65.390625,-134.6484375
4,-65.390625,-133.59375
4,-65.390625,-132.5390625
3,-65.390625,-131.484375
3,-65.390625,-130.4296875
3,-65.390625,49.921875
3,-65.390625,50.9765625
3,-65.390625,52.03125
3,-65.390625,53.0859375
3,-65.390625,54.140625
3,-65.390625,55.1953125
4,-65.390625,56.25
4,-65.390625,57.3046875
4,-65.390625,58.359375
4,-65.390625,59.4140625
4,-65.390625,60.46875
5,-65.390625,61.5234375
5,-65.390625,62.578125
5,-65.390625,63.6328125
5,-65.390625,64.6875
5,-65.390625,65.7421875
6,-65.390625,66.796875
6,-65.390625,67.8515625
6,-65.390625,68.90625
6,-65.390625,69.9609375
6,-65.390625,71.015625
6,-65.390625,72.0703125
7,-65.390625,73.125
7,-65.390625,74.1796875
7,-65.390625,75.234375
7,-65.390625,76.2890625
7,-65.390625,77.34375
7,-65.390625,78.3984375
7,-65.390625,79.453125
7,-65.390625,80.5078125
7,-65.390625,81.5625
7,-65.390625,82.6171875
7,-65.390625,83.671875
7,-65.390625,84.7265625
7,-65.390625,85.78125
7,-65.390625,86.8359375
7,-65.390625,87.890625
7,-65.390625,88.9453125
7,-65.390625,90.0
7,-65.390625,91.0546875
7,-65.390625,92.109375
7,-65.390625,93.1640625
7,-65.390625,94.21875
7,-65.390625,95.2734375
7,-65.390625,96.328125
6,-65.390625,97.3828125
6,-65.390625,98.4375
6,-65.390625,99.4921875
6,-65.390625,100.546875
5,-65.390625,101.6015625
5,-65.390625,102.65625
5,-65.390625,103.7109375
5,-65.390625,104.765625
5,-65.390625,105.8203125
4,-65.390625,106.875
4,-65.390625,107.9296875
4,-65.390625,108.984375
4,-65.390625,110.0390625
4,-65.390625,111.09375
4,-65.390625,112.1484375
3,-65.390625,113.203125
3,-65.390625,114.2578125
3,-65.390625,115.3125
3,-65.390625,116.3671875
3,-65.390625,117.421875
3,-65.390625,118.4765625
3,-65.390625,119.53125
3,-65.390625,120.5859375
3,-65.390625,121.640625
3,-65.390625,122.6953125
3,-65.390625,123.75
3,-65.390625,124.8046875
4,-65.390625,125.859375
4,-65.390625,126.9140625
4,-65.390625,127.96875
4,-65.390625,129.0234375
4,-65.390625,130.078125
5,-65.390625,131.1328125
5,-65.390625,132.1875
5,-65.390625,133.2421875
6,-65.390625,134.296875
6,-65.390625,135.3515625
6,-65.390625,136.40625
7,-65.390625,137.4609375
7,-65.390625,138.515625
8,-65.390625,139.5703125
8,-65.390625,140.625
9,-65.390625,141.6796875
9,-65.390625,142.734375
10,-65.390625,143.7890625
10,-65.390625,144.84375
11,-65.390625,145.8984375
12,-65.390625,146.953125
12,-65.390625,148.0078125
13,-65.390625,149.0625
13,-65.390625,150.1171875
14,-65.390625,151.171875
15,-65.390625,152.2265625
16,-65.390625,153.28125
16,-65.390625,154.3359375
17,-65.390625,155.390625
18,-65.390625,156.4453125
19,-65.390625,157.5
19,-65.390625,158.5546875
20,-65.390625,159.609375
21,-65.390625,160.6640625
22,-65.390625,161.71875
23,-65.390625,162.7734375
23,-65.390625,163.828125
24,-65.390625,164.8828125
25,-65.390625,165.9375
26,-65.390625,166.9921875
27,-65.390625,168.046875
27,-65.390625,169.1015625
28,-65.390625,170.15625
29,-65.390625,171.2109375
29,-65.390625,172.265625
30,-65.390625,173.3203125
30,-65.390625,174.375
31,-65.390625,175.4296875
31,-65.390625,176.484375
32,-65.390625,177.5390625
32,-65.390625,178.59375
33,-65.0390625,-180.0
33,-65.0390625,-178.9453125
33,-65.0390625,-177.890625
33,-65.0390625,-176.8359375
34,-65.0390625,-175.78125
34,-65.0390625,-174.7265625
34,-65.0390625,-173.671875
34,-65.0390625,-172.6171875
34,-65.0390625,-171.5625
33,-65.0390625,-170.5078125
33,-65.0390625,-169.453125
33,-65.0390625,-168.3984375
32,-65.0390625,-167.34375
31,-65.0390625,-166.2890625
31,-65.0390625,-165.234375
30,-65.0390625,-164.1796875
29,-65.0390625,-163.125
28,-65.0390625,-162.0703125
27,-65.0390625,-161.015625
26,-65.0390625,-159.9609375
25,-65.0390625,-158.90625
24,-65.0390625,-157.8515625
23,-65.0390625,-156.796875
22,-65.0390625,-155.7421875
21,-65.0390625,-154.6875
20,-65.0390625,-153.6328125
19,-65.0390625,-152.578125
18,-65.0390625,-151.5234375
17,-65.0390625,-150.46875
16,-65.0390625,-149.4140625
15,-65.0390625,-148.359375
14,-65.0390625,-147.3046875
13,-65.0390625,-146.25
12,-65.0390625,-145.1953125
11,-65.0390625,-144.140625
10,-65.0390625,-143.0859375
9,-65.0390625,-142.03125
8,-65.0390625,-140.9765625
7,-65.0390625,-139.921875
7,-65.0390625,-138.8671875
6,-65.0390625,-137.8125
5,-65.0390625,-136.7578125
4,-65.0390625,-135.703125
4,-65.0390625,-134.6484375
3,-65.0390625,-133.59375
3,-65.0390625,53.0859375
3,-65.0390625,54.140625
3,-65.0390625,55.1953125
3,-65.0390625,56.25
3,-65.0390625,57.3046875
3,-65.0390625,58.359375
4,-65.0390625,59.4140625
4,-65.0390625,60.46875
4,-65.0390625,61.5234375
4,-65.0390625,62.578125
5,-65.0390625,63.6328125
5,-65.0390625,64.6875
5,-65.0390625,65.7421875
5,-65.0390625,66.796875
5,-65.0390625,67.8515625
6,-65.0390625,68.90625
6,-65.0390625,69.9609375
6,-65.0390625,71.015625
6,-65.0390625,72.0703125
6,-65.0390625,73.125
7,-65.0390625,74.1796875
7,-65.0390625,75.234375
7,-65.0390625,76.2890625
7,-65.0390625,77.34375
7,-65.0390625,78.3984375
7,-65.0390625,79.453125
8,-65.0390625,80.5078125
8,-65.0390625,81.5625
8,-65.0390625,82.6171875
8,-65.0390625,83.671875
8,-65.0390625,84.7265625
8,-65.0390625,85.78125
8,-65.0390625,86.8359375
8,-65.0390625,87.890625
8,-65.0390625,88.9453125
8,-65.0390625,90.0
8,-65.0390625,91.0546875
8,-65.0390625,92.109375
8,-65.0390625,93.1640625
8,-65.0390625,94.21875
7,-65.0390625,95.2734375
7,-65.0390625,96.328125
7,-65.0390625,97.3828125
7,-65.0390625,98.4375
7,-65.0390625,99.4921875
7,-65.0390625,100.546875
7,-65.0390625,101.6015625
6,-65.0390625,102.65625
6,-65.0390625,103.7109375
6,-65.0390625,104.765625
6,-65.0390625,105.8203125
6,-65.0390625,106.875
5,-65.0390625,107.9296875
5,-65.0390625,108.984375
5,-65.0390625,110.0390625
5,-65.0390625,111.09375
5,-65.0390625,112.1484375
5,-65.0390625,113.203125
5,-65.0390625,114.2578125
5,-65.0390625,115.3125
4,-65.0390625,116.3671875
4,-65.0390625,117.421875
5,-65.0390625,118.4765625
5,-65.0390625,119.53125
5,-65.0390625,120.5859375
5,-65.0390625,121.640625
5,-65.0390625,122.6953125
5,-65.0390625,123.75
5,-65.0390625,124.8046875
5,-65.0390625,125.859375
5,-65.0390625,126.9140625
5,-65.0390625,127.96875
6,-65.0390625,129.0234375
6,-65.0390625,130.078125
6,-65.0390625,131.1328125
6,-65.0390625,132.1875
7,-65.0390625,133.2421875
7,-65.0390625,134.296875
7,-65.0390625,135.3515625
8,-65.0390625,136.40625
8,-65.0390625,137.4609375
9,-65.0390625,138.515625
9,-65.0390625,139.5703125
10,-65.0390625,140.625
10,-65.0390625,141.6796875
11,-65.0390625,142.734375
11,-65.0390625,143.7890625
12,-65.0390625,144.84375
13,-65.0390625,145.8984375
13,-65.0390625,146.953125
14,-65.0390625,148.0078125
14,-65.0390625,149.0625
15,-65.0390625,150.1171875
16,-65.0390625,151.171875
16,-65.0390625,152.2265625
17,-65.0390625,153.28125
18,-65.0390625,154.3359375
18,-65.0390625,155.390625
19,-65.0390625,156.4453125
20,-65.0390625,157.5
21,-65.0390625,158.5546875
22,-65.0390625,159.609375
22,-65.0390625,160.6640625
23,-65.0390625,161.71875
24,-65.0390625,162.7734375
25,-65.0390625,163.828125
26,-65.0390625,164.8828125
26,-65.0390625,165.9375
27,-65.0390625,166.9921875
28,-65.0390625,168.046875
29,-65.0390625,169.1015625
29,-65.0390625,170.15625
30,-65.0390625,171.2109375
30,-65.0390625,172.265625
31,-65.0390625,173.3203125
31,-65.0390625,174.375
31,-65.0390625,175.4296875
32,-65.0390625,176.484375
32,-65.0390625,177.5390625
32,-65.0390625,178.59375
33,-64.6875,-180.0
34,-64.6875,-178.9453125
34,-64.6875,-177.890625
34,-64.6875,-176.8359375
34,-64.6875,-175.78125
34,-64.6875,-174.7265625
34,-64.6875,-173.671875
34,-64.6875,-172.6171875
34,-64.6875,-171.5625
33,-64.6875,-170.5078125
33,-64.6875,-169.453125
32,-64.6875,-168.3984375
32,-64.6875,-167.34375
31,-64.6875,-166.2890625
30,-64.6875,-165.234375
29,-64.6875,-164.1796875
28,-64.6875,-163.125
27,-64.6875,-162.0703125
26,-64.6875,-161.015625
25,-64.6875,-159.9609375
24,-64.6875,-158.90625
23,-64.6875,-157.8515625
21,-64.6875,-156.796875
20,-64.6875,-155.7421875
19,-64.6875,-154.6875
18,-64.6875,-153.6328125
17,-64.6875,-152.578125
16,-64.6875,-151.5234375
15,-64.6875,-150.46875
14,-64.6875,-149.4140625
13,-64.6875,-148.359375
12,-64.6875,-147.3046875
11,-64.6875,-146.25
10,-64.6875,-145.1953125
9,-64.6875,-144.140625
8,-64.6875,-143.0859375
7,-64.6875,-142.03125
7,-64.6875,-140.9765625
6,-64.6875,-139.921875
5,-64.6875,-138.8671875
4,-64.6875,-137.8125
4,-64.6875,-136.7578125
3,-64.6875,-135.703125
3,-64.6875,-134.6484375
3,-64.6875,55.1953125
3,-64.6875,56.25
3,-64.6875,57.3046875
3,-64.6875,58.359375
3,-64.6875,59.4140625
4,-64.6875,60.46875
4,-64.6875,61.5234375
4,-64.6875,62.578125
4,-64.6875,63.6328125
5,-64.6875,64.6875
5,-64.6875,65.7421875
5,-64.6875,66.796875
5,-64.6875,67.8515625
5,-64.6875,68.90625
6,-64.6875,69.9609375
6,-64.6875,71.015625
6,-64.6875,72.0703125
6,-64.6875,73.125
6,-64.6875,74.1796875
7,-64.6875,75.234375
7,-64.6875,76.2890625
7,-64.6875,77.34375
7,-64.6875,78.3984375
8,-64.6875,79.453125
8,-64.6875,80.5078125
8,-64.6875,81.5625
8,-64.6875,82.6171875
8,-64.6875,83.671875
8,-64.6875,84.7265625
8,-64.6875,85.78125
8,-64.6875,86.8359375
8,-64.6875,87.890625
8,-64.6875,88.9453125
8,-64.6875,90.0
8,-64.6875,91.0546875
8,-64.6875,92.109375
8,-64.6875,93.1640625
8,-64.6875,94.21875
8,-64.6875,95.2734375
8,-64.6875,96.328125
8,-64.6875,97.3828125
8,-64.6875,98.4375
8,-64.6875,99.4921875
8,-64.6875,100.546875
7,-64.6875,101.6015625
7,-64.6875,102.65625
7,-64.6875,103.7109375
7,-64.6875,104.765625
7,-64.6875,105.8203125
6,-64.6875,106.875
6,-64.6875,107.9296875
6,-64.6875,108.984375
6,-64.6875,110.0390625
6,-64.6875,111.09375
6,-64.6875,112.1484375
5,-64.6875,113.203125
5,-64.6875,114.2578125
5,-64.6875,115.3125
5,-64.6875,116.3671875
5,-64.6875,117.421875
5,-64.6875,118.4765625
5,-64.6875,119.53125
5,-64.6875,120.5859375
6,-64.6875,121.640625
6,-64.6875,122.6953125
6,-64.6875,123.75
6,-64.6875,124.8046875
6,-64.6875,125.859375
6,-64.6875,126.9140625
6,-64.6875,127.96875
7,-64.6875,129.0234375
7,-64.6875,130.078125
7,-64.6875,131.1328125
7,-64.6875,132.1875
8,-64.6875,133.2421875
8,-64.6875,134.296875
8,-64.6875,135.3515625
9,-64.6875,136.40625
9,-64.6875,137.4609375
10,-64.6875,138.515625
11,-64.6875,139.5703125
11,-64.6875,140.625
12,-64.6875,141.6796875
12,-64.6875,142.734375
13,-64.6875,143.7890625
13,-64.6875,144.84375
14,-64.6875,145.8984375
14,-64.6875,146.953125
15,-64.6875,148.0078125
16,-64.6875,149.0625
16,-64.6875,150.1171875
17,-64.6875,151.171875
18,-64.6875,152.2265625
18,-64.6875,153.28125
19,-64.6875,154.3359375
20,-64.6875,155.390625
21,-64.6875,156.4453125
21,-64.6875,157.5
22,-64.6875,158.5546875
23,-64.6875,159.609375
24,-64.6875,160.6640625
25,-64.6875,161.71875
25,-64.6875,162.7734375
26,-64.6875,163.828125
27,-64.6875,164.8828125
28,-64.6875,165.9375
28,-64.6875,166.9921875
29,-64.6875,168.046875
30,-64.6875,169.1015625
30,-64.6875,170.15625
31,-64.6875,171.2109375
31,-64.6875,172.265625
32,-64.6875,173.3203125
32,-64.6875,174.375
32,-64.6875,175.4296875
33,-64.6875,176.484375
33,-64.6875,177.5390625
33,-64.6875,178.59375
34,-64.3359375,-180.0
34,-64.3359375,-178.9453125
35,-64.3359375,-177.890625
35,-64.3359375,-176.8359375
35,-64.3359375,-175.78125
34,-64.3359375,-174.7265625
34,-64.3359375,-173.671875
34,-64.3359375,-172.6171875
34,-64.3359375,-171.5625
33,-64.3359375,-170.5078125
33,-64.3359375,-169.453125
32,-64.3359375,-168.3984375
31,-64.3359375,-167.34375
30,-64.3359375,-166.2890625
29,-64.3359375,-165.234375
28,-64.3359375,-164.1796875
27,-64.3359375,-163.125
26,-64.3359375,-162.0703125
24,-64.3359375,-161.015625
23,-64.3359375,-159.9609375
22,-64.3359375,-158.90625
21,-64.3359375,-157.8515625
20,-64.3359375,-156.796875
19,-64.3359375,-155.7421875
17,-64.3359375,-154.6875
16,-64.3359375,-153.6328125
15,-64.3359375,-152.578125
14,-64.3359375,-151.5234375
13,-64.3359375,-150.46875
12,-64.3359375,-149.4140625
11,-64.3359375,-148.359375
10,-64.3359375,-147.3046875
9,-64.3359375,-146.25
8,-64.3359375,-145.1953125
7,-64.3359375,-144.140625
6,-64.3359375,-143.0859375
5,-64.3359375,-142.03125
5,-64.3359375,-140.9765625
4,-64.3359375,-139.921875
4,-64.3359375,-138.8671875
3,-64.3359375,-137.8125
3,-64.3359375,-136.7578125
3,-64.3359375,56.25
3,-64.3359375,57.3046875
3,-64.3359375,58.359375
3,-64.3359375,59.4140625
4,-64.3359375,60.46875
4,-64.3359375,61.5234375
4,-64.3359375,62.578125
4,-64.3359375,63.6328125
5,-64.3359375,64.6875
5,-64.3359375,65.7421875
5,-64.3359375,66.796875
5,-64.3359375,67.8515625
5,-64.3359375,68.90625
5,-64.3359375,69.9609375
6,-64.3359375,71.015625
6,-64.3359375,72.0703125
6,-64.3359375,73.125
6,-64.3359375,74.1796875
7,-64.3359375,75.234375
7,-64.3359375,76.2890625
7,-64.3359375,77.34375
8,-64.3359375,78.3984375
8,-64.3359375,79.453125
8,-64.3359375,80.5078125
8,-64.3359375,81.5625
8,-64.3359375,82.6171875
8,-64.3359375,83.671875
8,-64.3359375,84.7265625
8,-64.3359375,85.78125
9,-64.3359375,86.8359375
9,-64.3359375,87.890625
9,-64.3359375,88.9453125
9,-64.3359375,90.0
9,-64.3359375,91.0546875
9,-64.3359375,92.109375
9,-64.3359375,93.1640625
9,-64.3359375,94.21875
9,-64.3359375,95.2734375
9,-64.3359375,96.328125
